,Houston load,North load,South load,West load
603,16325.863101810408,13130.253849851904,8630.168646226155,5313.065922510409
604,16464.739468157088,12911.765847540293,8845.76625484184,5564.177072994003
605,16491.538259634082,12417.387219455257,8325.027788752335,5139.268701282268
606,14615.453515826637,11829.140846259457,7796.1347939083225,4916.424031557615
607,13452.068566568098,11492.828807448828,7289.713468009441,4721.325832545317
608,12918.934293035689,10323.796220530958,6822.360340977323,4552.245189755524
609,14245.256207354152,10832.46902780071,7426.318119904274,4644.518992230896
610,15078.645429469849,12263.685513654946,7894.739291390133,4811.867967564355
611,15918.586998292949,13222.721152671209,8664.2791300299,5306.798529849907
612,16463.91560188547,13070.698643466307,8540.03888418718,5393.025526354654
613,15577.580585800903,12433.107911016674,8394.118752171562,5347.271336276335
614,15611.900141984299,12406.192316644188,7698.878750025439,4880.977254201132
615,13867.154434093873,11417.980710134854,7228.583019048284,4515.888078629019
616,13459.680326429356,10890.132335963177,6993.4980636782275,4291.887063036782
617,14068.657098933194,10913.640004755516,7543.252432196459,4735.410647376702
618,15066.109073286558,11926.334813359352,7847.549017408532,4934.413151317882
619,16049.278293418593,12741.193026272591,8542.621879834784,5342.650591612709
620,16155.296806469554,13218.738971375027,8687.895124914507,5471.3572487520805
621,16128.39503112827,13153.127546351721,8305.104803175955,5212.210522795385
622,15484.243518558635,12148.011434685632,7931.905034468499,4848.927385788967
623,14240.516335335486,10854.848195097697,7484.547930758792,4529.515385959589
624,13894.192667379575,11068.669906625786,7007.941278025063,4423.463875204792
625,13761.196211873057,11192.336087882117,7535.112504338542,4668.429830886081
626,14665.155051481905,12133.48598842876,7843.739662349073,4907.723671104188
627,15978.891397028727,13191.237975483218,8461.040667864521,5526.246283190927
628,16475.738683537857,12873.218076398405,8870.437439811367,5598.493863295674
629,16369.75276150592,12806.170844897793,8430.206546841171,5426.058940216017
630,14454.841544575285,11841.79619878632,7985.340427160267,4975.154988605392
631,14328.665824954885,10773.902790594984,7368.449749553994,4774.8066193667
632,13457.337867383674,10874.889355162662,7218.62899296535,4480.379493199099
633,13820.331022215552,11711.622906901393,7080.331306419029,4643.541519570682
634,14696.36868742195,11558.38134131862,7707.2509095667065,5016.997453974927
635,15529.098358983048,12840.232970636613,8671.209017068139,5428.69833295922
636,16771.64629270743,13369.103334859741,8982.543927394232,5570.059888690328
637,16084.210870889794,12880.155612165518,8409.706571228238,5302.681219685801
638,14613.011730077684,11972.849267396221,7960.955463652619,4946.700628057404
639,13578.288966058002,10861.708368168851,7478.135287798755,4705.912107918899
640,13443.961088151598,10878.29740157964,7318.671503478925,4576.156514853131
641,14441.833825008163,11011.048564974484,7151.243744280798,4621.795668675403
642,14960.651566214177,11504.045779404247,7878.52354643831,4853.781397646086
643,15618.052821063644,13189.470726812062,8530.67953641189,5345.121413835818
644,16461.298457224526,13487.74958427034,8946.79383466901,5582.965950731594
645,16014.300250107619,12895.01270835348,9016.922582839605,5561.183315051036
646,14227.5750473048,12086.103919440868,7984.0809172467,4892.804907726827
647,13960.15547647952,11420.48820265331,7243.771589042004,4618.700586721266
648,13507.029500261995,10904.470573787117,7295.401032724819,4488.007314682917
649,14206.407301504816,11411.71315994665,7670.127836216842,4797.081414065059
650,15634.999436822125,11990.194539307024,8058.677425786946,5022.30401752982
651,16507.321214526863,13253.750135377897,8453.788843373988,5283.545056573251
652,16496.002069570437,13353.279484341481,9014.914019400818,5590.171625378894
653,15786.319336182627,12964.991299734542,8724.173518879947,5337.646304663144
654,15853.442630753221,11755.570407846872,7876.285334324495,4902.745300633273
655,14027.906568610662,11273.379655718645,7529.705320645664,4587.044500752305
656,13608.31985547282,10702.53017307693,7400.467418305483,4692.115445300351
657,14040.493607763567,11094.359061118128,7668.969624279857,4718.4044217458395
658,15176.029807607156,11895.710031136543,8051.229442842564,5049.57419403573
659,16138.287547197035,12671.901160403442,8570.190198869306,5368.042124747564
660,16436.984408133332,13867.489919211388,9085.810632130992,5574.971428421415
661,16007.99863591033,13292.777576371343,8423.086770150716,5425.243177715122
662,15106.242188106617,12557.372235847131,8132.659630824425,5068.157858103449
663,13894.598735352465,10962.963740034522,7286.596651944095,4693.178881280714
664,13444.870209400611,10927.009580162081,7429.304094368451,4625.4404568991085
665,14113.176450739436,10975.091509148271,7472.275606972314,4696.568850483175
666,15077.52285776876,11955.154439865737,8287.630988391498,4952.798668069222
667,16714.500229654055,12742.763117250268,8739.140985813092,5342.554502619421
668,15786.43750833429,13666.856323728762,8673.310605151135,5336.823284562857
669,16580.636829442254,12878.259448674109,8900.663446716659,5628.057141297968
670,15532.489033890588,12382.901663603268,8333.323661324719,5138.767673441926
671,13499.199549081775,11402.68638582215,7643.577180003072,4616.465977315782
672,13580.359974704412,11443.265176080005,7181.759183524392,4532.333114769364
673,14014.195616046465,10961.052618435755,7484.091187675833,4646.413821536502
674,14765.722448063843,12460.849605629019,8126.726152185263,5220.717391599028
675,16014.691213620797,13312.606667875049,8554.027774252543,5268.597841993959
676,16341.547061634075,13109.924706151121,9215.167262024843,5583.675700465844
677,16837.868111109983,13276.347128139949,8701.181464872649,5410.81593044555
678,15477.743908317241,12236.451707681053,7665.044644448875,5148.2236473711555
679,14478.147566203146,11243.878866020199,7581.286171841751,4696.571136597878
680,13906.64582202226,10786.302332306566,7260.439822739976,4408.907643562749
681,13835.282624766,11161.069280629214,7537.975299623849,4694.608078141955
682,15072.189187531842,12685.146166228864,8063.830811635422,4978.60657766828
683,16468.6669797391,13047.412074497233,8838.552242520447,5444.999898195977
684,16345.637353394133,13613.816983009212,9136.206950815322,5745.258164845309
685,16541.608802813204,12840.852912099626,8747.39674185805,5247.225056826641
686,15158.766191767245,11995.523798461656,8068.5926415702515,4996.066434710249
687,14048.804132428206,11568.978667023162,7543.0468134551575,4666.149609753049
688,13938.841738201201,10697.972321704023,7332.697923560813,4546.1743174938665
689,14316.770942371302,11258.271686163454,7446.902581740228,4800.246906402423
690,15160.225654609761,12224.688312744258,8238.548442794163,5072.488670391302
691,16729.359973472456,13109.338128442148,8800.36769370923,5495.407617678156
692,16434.331363821286,13389.878774892057,9234.680856012339,5529.095423488198
693,16551.66731889026,13183.750663141103,8939.071462548629,5475.146560393533
694,15451.606777833207,12385.658188304058,8032.563499674082,5169.338259750313
695,14102.829438860977,11519.346492938992,7692.530575729675,4660.9487772561715
696,13867.858660738713,10805.073298211928,7208.50399932093,4664.433464383155
697,13870.39989977848,11316.420960345033,7693.006924470673,4747.092546909479
698,15591.793561273744,12539.749437485563,8080.374170825611,5209.657895604774
699,16330.76231049476,13347.73467069386,8563.161447330018,5441.782444079213
700,16663.714304875648,13101.913880985843,9031.510888516885,5656.055456230508
701,16735.27246974014,13205.282502690514,8274.44346384834,5459.3554952726945
702,15093.223015427764,11762.551269958809,7878.809511986569,5093.139734362963
703,13825.630142774153,11391.784334396469,7560.466570956044,4766.6829933093195
704,13382.457319708603,11469.386052057356,7378.7999249353525,4653.58938689988
705,14434.842379813741,11193.28613664169,7550.207958244001,4635.186262924662
706,14954.174871296007,12072.883583690425,7926.611474140655,5262.413311051619
707,17009.11518919392,13346.801874799181,8620.590290570943,5273.743553822158
708,16178.97525299645,13088.804376759621,9074.134174988492,5550.231847917752
709,16989.942577096892,12979.561326314897,8865.923669072283,5467.141349852373
710,15411.965370198084,12424.215050842618,8182.514805098338,5157.92166485606
711,14234.397874033973,11264.848636605,7782.378237837098,4903.857082770792
712,13695.960156929063,11025.215767006666,7443.6921090238775,4444.079418392617
713,14411.629776864556,11608.2373495647,7511.339697815461,4717.4405754802365
714,15373.829068187977,12412.098205921822,8159.5182905836355,4910.321829427047
715,16836.82326889035,13248.984021921458,8539.266661865933,5494.580232639809
716,16962.614193355672,13447.331806621502,9006.5854684641,5671.969907579012
717,16522.84170578012,13276.196031308575,8981.185150703881,5665.812046207732
718,15273.523118184987,12277.868812149474,8318.015438410404,5140.843292837819
719,14281.213232775674,11542.725052323623,7839.14736433887,4865.345249949045
720,13966.611993860244,10994.559390005212,7358.437931916999,4681.081931877429
721,13842.669677314107,11424.45469625826,7850.012587365284,4736.0452777845985
722,15007.635067733812,12094.510093571027,8194.070135135182,4996.295897018224
723,16759.603958630654,13202.043647813825,9066.749609783947,5534.981785808225
724,17023.838692686866,13352.539637331669,9044.503859218672,5486.521731752963
725,16453.350508400203,12916.933670127217,8932.108260006778,5647.300325556313
726,15429.196416202585,12402.639482928835,8468.553763229065,5124.5062559349
727,14432.54033822145,11515.109449326455,7614.643013079049,4891.836827688567
728,13765.117859409624,11306.572514534144,7453.928393448319,4593.89656743128
729,14144.5363762498,11395.442495012832,7860.5684247394,4815.150342234488
730,15522.046294673128,12470.133748106871,8224.190184475481,5175.407336525159
731,16230.842355112394,13389.715075734763,8595.965692349375,5513.287771938852
732,17146.501903186007,13727.139709340043,9459.511047733366,5620.154449101694
733,15991.059377173775,13025.12557356613,8746.261494138607,5561.572553900883
734,15779.730616254714,12406.138199912475,8272.30784592264,5058.362644758842
735,14504.000463841001,11578.26703045292,7840.206701948928,4673.548340538796
736,14020.820241591706,11161.11501494095,7349.135293531377,4765.374877008913
737,14686.436692369685,11041.84810959253,7526.945138231368,4870.942973480073
738,16015.597944984465,12439.258412767384,8308.255217444312,5173.249637095478
739,16931.966402240138,13863.714403737667,8533.417908149973,5715.987174288707
740,16421.545033409824,13541.190170609572,9040.57816425915,5652.650562839449
741,16170.592028300573,13082.910436249189,8894.19777691828,5678.101323773781
742,15305.638100165477,12492.045124519198,8221.675716911808,5184.582998244272
743,14410.871709518084,11594.673300603305,7444.660413893113,4702.719581360978
744,14128.084106654373,11453.504094853362,7695.546729205762,4833.382271980904
745,14228.809634297464,11260.1194838864,7716.415687131008,4908.155386475414
746,15595.049679168917,12611.42641915254,8523.589506877532,5166.469205040266
747,16384.320831148987,13465.670043020487,8826.202174474101,5625.861926736965
748,16881.689564925036,13633.701901256347,8954.621021154264,5650.907829463706
749,16167.632164796927,13398.665719792289,8920.11011867691,5637.171701566857
750,15250.127971216807,12685.526099120587,8250.645318747202,4931.336437952358
751,14048.058202058231,11752.221905954955,7519.083506814447,4714.631781419438
752,13743.512350050476,10957.323457254186,7695.537279868454,4763.872623422711
753,14778.250878927322,11768.532405702672,7623.004121926646,4800.330566676661
754,15278.815801302908,12443.516001857075,8000.703298526154,5213.064149959151
755,17553.77474384366,13360.109015937982,9130.025074077848,5408.885376554408
756,17301.029845103978,13725.663697231152,9044.910260944805,5921.717510281855
757,16737.47746751864,13300.578408661162,8785.659823685057,5690.964327353388
758,15307.174278016952,12756.600762218064,8013.1427993145,5170.677765022709
759,14675.973596991209,11559.219878910277,7987.840105349837,4785.370976171157
760,13888.952805115829,10988.885433118361,7300.454814661691,4780.016274482425
761,14543.379717439537,11515.03276767098,7746.633109155631,5027.736711563973
762,16411.261830269537,12534.16092508992,8478.325709642108,5303.23538696021
763,16683.71987680322,13701.425053851925,8990.304699547338,5813.968058244879
764,17567.828073259014,13904.18920290978,9148.057309247448,5618.767957795989
765,16480.750691964917,13145.188934685853,8611.700807243504,5480.6332047841
766,15600.981114059181,13110.301499715368,8191.5087447314845,5080.22437280701
767,15021.792116961513,11667.843591471194,7766.6503818546125,4878.719491742462
768,13907.570627202787,11554.746802138648,7393.302906191427,4711.213851956951
769,15069.67970726543,11598.72144010227,7787.560128595152,4832.777652913089
770,15870.598884627743,12652.813729724836,8459.977968799361,5300.789540940847
771,16567.15307076086,13629.567687892548,9108.368006964232,5722.870693719872
772,17431.719282163027,14106.715160863832,8955.650740634122,5562.913049845789
773,17081.558421343223,13687.984507980533,9328.942537680507,5518.529972377061
774,15843.700618927573,12737.653745653774,8474.289317989456,5301.925139362924
775,14085.827288188417,11560.707900628324,7755.749048332705,4802.161989927273
776,13912.158800351372,11164.826703773577,7693.384203702973,4630.69751511729
777,14504.738826373065,11739.094113352488,8142.13661913563,4957.947425582378
778,15662.721391790592,12783.052041708035,8125.181542334803,5093.842972413
779,17003.73240330677,13376.34609572258,8917.108676770866,5564.647819418599
780,17316.003509270235,14097.811247962158,8764.745859034065,5789.364327070571
781,16346.696867811936,13826.549357608865,8991.977703010312,5534.165556461055
782,15805.348978523758,12318.882578718105,8427.042543329095,5310.588495819456
783,14754.908859875692,11466.324581772682,7768.257423559368,4803.683553100883
784,14308.998155225348,11288.6746559931,7448.176313979305,4849.742156612
785,14926.910411899747,11760.77916849748,7473.157518814825,4858.112361786973
786,15985.089510153628,12446.322318928438,8448.16910433913,5311.314140885662
787,16989.23314103226,13831.925802154736,9239.821140681686,5695.270451375748
788,17270.871893245305,13953.462678350297,9115.043970922594,5692.691512782084
789,16275.3973256103,13478.329704383885,9057.490948116005,5381.078950321963
790,15857.95325304389,12217.059795307463,8122.529371250255,5278.7663199244735
791,14671.773717037067,11381.25839836365,7863.834899287469,4877.402365820564
792,14260.522552823073,11410.558140049092,7505.0097291566835,4780.384953876498
793,14271.105424524938,11216.341344223194,7691.601894224752,4859.572196187024
794,15418.689901747806,12862.87857691464,8277.209933536054,5207.920216741041
795,17229.19978329873,13456.330541633735,8928.50768334371,5850.532382102143
796,17321.655112596665,14767.81876362229,9316.246203068724,5608.2977173998
797,17103.776202441168,14122.121576608382,8763.180283974523,5707.158910106094
798,15768.352151444946,12561.788686874681,8338.272174025664,5192.772869597953
799,14653.782400812715,11691.136430180592,7804.223812605513,4848.9055940509825
800,14482.970642429607,11599.409399407681,7415.312558707166,4708.678079585289
801,14527.342800402434,12143.082876011966,8110.027122066541,4814.323962695212
802,15826.13731104334,12222.63410259116,8280.607406481435,5325.409938109447
803,16756.334498649045,13046.761833380464,8899.339331380534,5794.363919707523
804,17224.35793576334,13727.349578470526,9085.535772227578,5846.227141582453
805,16808.122259682772,13687.851442362156,9344.556848827022,5649.223449636937
806,15865.946759879962,12762.193045328584,8517.569368239932,5161.379834965167
807,14538.292073193037,11994.321352688112,7682.069260271852,4943.523166879523
808,14606.549849568613,11125.44782645885,7767.434271478267,4954.398480962541
809,14449.160875153797,11224.70133106654,7878.1079538385175,4866.792874845658
810,15772.709631760852,12882.847824697192,8487.11270853131,5237.609893877664
811,16802.28239020824,13336.465673001032,8978.440555846417,5587.0462316116855
812,17919.052615715995,13369.62093240647,9148.824337354448,5748.201532597231
813,17018.00063599763,13600.435018224709,9101.800066318621,5340.210603628786
814,16158.60100462562,12866.423577051004,8351.618723622818,5320.043218596927
815,14275.274148649853,11741.1857399081,8131.719384095019,4821.198415038895
816,14357.24312579253,11320.158424770898,7423.164946354973,4607.01535447206
817,15008.088820342653,11758.980472647621,8106.004634878756,4989.283479905666
818,15893.855887391992,12600.109140686369,8443.954713130925,5174.78635620958
819,17351.806657312318,13225.36122349287,9115.407687394536,5624.894459640843
820,17273.936530248837,13764.023048739991,9464.19427057086,5988.812600447876
821,17468.651045849532,13733.511946670073,8946.989762016328,5503.638900533142
822,16597.309140777186,12775.863128280233,8609.075244465314,5127.121725389561
823,14638.717475990732,11836.22967179341,7438.522635529539,4941.715371315782
824,14185.483508947998,11222.513369154069,7523.684685119731,4880.6885779752865
825,15208.39735920162,11780.13074860513,7736.362909829338,4771.157822573495
826,16405.757685439436,12168.716412581256,8269.14620246693,5344.340203578137
827,16849.820492440176,13670.932876630786,9042.495985249181,5741.916118866807
828,17346.670475608957,14394.881954126282,9401.944813199087,5591.078922554947
829,16931.92057998772,13220.685969539747,9209.163072700385,5766.606755486577
830,15475.722689451359,12573.586993732793,8522.646887196708,5394.055780869056
831,14507.27977777837,11900.87007729819,7777.092422341774,4895.5516839856045
832,14056.732733554432,11763.402410270375,7707.032805885908,4901.37021139331
833,14584.203357066637,11743.097130057871,7919.182860506609,5049.435330068597
834,15927.62897557105,12574.411518962419,8659.773709483314,5323.852296614816
835,17145.661738387447,13114.959214397422,9243.146971498554,5637.212017657366
836,18076.238843973373,14055.059886851945,9356.395068812135,5730.477004012768
837,16724.968245548,14210.168693964766,8938.386926010786,5684.299968690668
838,16252.46171076055,12821.680153908326,8389.62253913354,5373.4365905746345
839,14748.259779626473,11844.04045549981,7812.685111078297,4905.206150698533
840,14362.148402515157,11575.182454415075,7619.052193061934,4581.509599702245
841,15044.574261249738,11872.750152791465,7959.365751589501,5073.630790699081
842,15615.063575802982,12571.205917286898,8641.186853972156,5344.838876110574
843,17234.06849212101,13907.899863838767,9112.41253589404,5657.801035038188
844,17629.61462469814,14120.365796798174,9374.285974983504,5957.448080866748
845,17271.70986466971,13687.427448410717,9147.882415155555,5874.928406408882
846,16066.127207315456,12529.712094069275,8431.427351497163,5026.201553367649
847,15573.171572382693,12184.977749178479,7770.397873294532,4991.052310901614
848,14223.897543456103,11679.360559088813,7414.308914366262,4665.523585206989
849,14718.55501491327,11769.625586672384,7823.847791610618,5008.347924607828
850,15809.004916929793,13063.416482625784,8618.668346812914,5349.82483742843
851,16950.066052802667,13575.933513779804,9013.079534004539,5786.140771164573
852,17384.8879359773,13867.164704959898,9346.994661285624,5811.179641752855
853,17548.095538737754,13504.044306460462,9226.87266650892,5499.441336694216
854,16463.319319093596,12353.177946289396,8626.786848961703,5288.107163611024
855,14706.72835997479,12013.473124380234,7762.8526174602675,4999.197574093629
856,14198.326828458434,11127.922127518454,7854.194082015875,4910.635995192101
857,15049.140248787764,11633.832431189478,8130.518008385556,4853.056928363201
858,15865.80195486724,12301.612347626207,8362.914534951015,5457.510157951099
859,17394.841121194993,13718.263687410392,9010.331301706594,5651.607821858224
860,17718.907735919245,14075.385563708654,9636.094560618929,5925.070687193482
861,16656.66785866899,13652.130284637813,9134.37197235683,5667.408547856798
862,16539.52026041894,12566.773502683329,8176.400365437874,5367.146444605745
863,15444.057172136068,11647.240628052126,7728.657246042414,5058.170026234337
864,14292.101891143197,11683.055541517153,7678.544677049646,4704.783997447387
865,14824.477135670964,11820.653109156625,7782.8267626689685,4912.38819373321
866,16169.069162109603,12943.099161005473,8503.58272605363,5378.874856566791
867,17329.124032084066,13527.363505668012,9186.736401817649,6013.597845629722
868,17917.791601981487,14199.12612966192,9707.76629137491,5793.186120683883
869,17906.049709582574,14130.135498559717,9127.456030193609,5972.117923906271
870,16020.254993855086,13012.502930867084,8758.410385376048,5573.886489435149
871,14701.788477217699,11853.674361860745,8195.865440464751,4970.415892265416
872,14099.895796028337,11659.586122300096,7955.115890754891,4804.477293226639
873,14752.90919625211,11919.769525849531,8030.421997123911,4921.515569968093
874,16100.320817981292,12890.82731214588,8255.138216239402,5363.006258457656
875,17869.344525469183,13710.301727688573,9284.907158885278,5588.296711084907
876,17538.631359668452,14131.077764577822,9649.968706175125,5898.357395091818
877,17327.422171395472,13858.709987801234,9185.197797161434,5922.214826926474
878,16105.703203933661,12632.732037806167,8892.338468049931,5304.697073428526
879,15327.622755563209,11734.068328214496,8122.261498633094,4966.564733950709
880,15264.388188922232,11301.237252866336,7837.439771420915,4678.568414552066
881,14843.62876142217,11618.196480231747,8175.412302387783,5038.386958314821
882,15986.474427868478,12601.168784705354,8667.814122189691,5409.9693886089535
883,17647.088209714657,13872.982832120148,8759.615718965151,5769.374050934641
884,18001.15426779847,13953.48881603799,9376.894296912868,5893.982708418779
885,17924.546154534775,13970.933324007487,9439.992610218975,5728.295333535582
886,16333.054307817747,12924.574682146735,8471.331360225648,5435.522762243087
887,14895.111787513973,11529.803327878286,7965.79498460274,4998.091245562587
888,14731.914306458644,11800.515522084568,7603.019740261827,4883.878629523346
889,15367.109481381814,12222.0295318921,8304.069844815434,5032.796663454516
890,16443.155163995878,12684.893734816507,8918.260387526663,5513.724724870833
891,17497.35636365445,13973.75053433124,9074.890333527188,5852.050964741302
892,18175.09282772954,13992.494507920177,9518.868438900712,5954.698302652808
893,17726.702083976466,13884.36510797996,9112.466673418476,5949.216931989343
894,16624.88777533338,12614.841580327991,8734.214790005317,5437.888185040711
895,15228.800877450443,11595.6861982727,8099.732795286097,5142.039896288701
896,14540.697219825051,11582.206837796042,7907.363946352032,4922.1865920820255
897,15108.458014293019,12021.582141340936,8087.603973689637,4836.437526059538
898,16601.674188770678,12865.26384795734,9153.173528138577,5544.51747274569
899,17073.1806496748,13556.599227621984,9066.634251784131,5801.230786446398
900,17963.043224751047,14151.157035807828,9184.804360939695,5937.6780347854055
901,17220.22609690751,13960.199709415509,9184.16661268976,5818.144621918265
902,16219.831001694343,12956.76548497414,8374.48202425753,5366.2215215796205
903,15449.433872149146,12095.392166496324,7794.452645523295,5044.218593365638
904,14674.553837406052,11538.205996293298,7640.492538005784,4815.210851676365
905,15108.446024785455,12358.524465431017,7901.882183343011,5159.705187906354
906,15801.217147443436,12688.710614249881,8497.526725486583,5402.026422236804
907,17651.101395236685,14048.895961826884,9371.618117879914,5752.8190557110665
908,18097.93829852621,14631.696736305663,9432.742929420696,5845.586425870215
909,18143.9778018022,14047.04488948136,9242.181801969104,5828.339999616553
910,16142.994743688685,12941.750013953262,8817.855758029122,5434.587663430027
911,15160.58633677189,11947.952427829738,7926.977796793838,5070.562768354687
912,14720.628361039162,11960.875525022831,7770.70504507195,4782.212052062208
913,15601.413261325897,11755.062648572222,8125.276823334622,4879.974520272481
914,16244.060105388262,12767.441578434496,8342.98430226843,5492.903302816757
915,17523.144849459815,13829.875821537233,8850.516417836794,5981.1084191831305
916,18120.245248002106,14676.58473953885,9614.141204042842,5845.033049870945
917,17490.937462208625,14046.605347178285,9385.267552998572,5993.283248038859
918,16129.764105185362,12767.982822946908,9038.392461344742,5455.830816526222
919,15182.966421543724,12024.314889864081,8091.775164517177,5040.706886288439
920,14991.255533569329,11596.642354647762,7955.590683737271,4853.143700604718
921,14842.624855325037,11950.893272159454,8050.396197506846,4911.374427815708
922,16350.166814554865,13300.84140190894,8748.659795235964,5542.9781515650175
923,17215.385238844574,13584.685226196649,9622.435813563668,5729.675296331975
924,18366.2031930824,14811.704149645537,9160.266172875961,5885.908444414844
925,16927.972773582427,14199.264900270384,9388.959589124706,5935.4145149135165
926,16124.516072811517,13330.055912398857,9068.422589520458,5230.897300912139
927,15268.059066865142,12010.744340595584,8127.58033390114,4897.323905177455
928,15164.720915219012,11728.180808149362,8101.190748087381,4899.6628353822
929,15162.88890452699,11798.134183725322,7995.6211775242555,5090.637444425162
930,16156.716548773698,12933.355952368747,8708.086997286016,5498.84274948609
931,18151.572904455854,14132.903874178119,9336.077272003082,5795.941974720127
932,17451.47592386198,14750.243298809291,9159.925277095621,6293.820673395201
933,16724.12312310457,13684.845252901096,9111.843865561994,5804.561089612011
934,16481.915355801993,12974.961070794074,8522.515830484153,5420.907579755753
935,15030.402113228383,12109.529085314565,8230.656335681322,4980.281261922004
936,14431.266241154663,11456.724565491993,7994.20786277021,4922.891325645292
937,15427.109474126293,12313.209701560818,8165.433063624392,5132.898550734697
938,16448.888791176523,12905.641557231116,8874.063448867022,5587.700699153117
939,17328.81425946653,13966.44069275976,9316.800948188366,5668.1670553965405
940,17544.917539115297,14274.579539368066,9834.037019568792,5972.46416981235
941,17832.36439308102,13799.882983875275,9349.131640967786,5894.374863872383
942,16581.936768143558,13093.413248106146,8740.275506153723,5520.421570014212
943,15181.432228012958,12116.807484104203,8069.76154972124,5071.199006873357
944,15304.758783352781,11719.89988913768,7979.567777287965,4973.254788853546
945,14913.816615030946,12014.354559257552,8059.51827559539,4997.802047416211
946,15899.244973963801,13203.52540235173,8917.262381599014,5636.861954690766
947,17316.24489563457,14511.965908301361,9152.874128132797,5969.276046040142
948,18023.11866364804,14472.028640756555,9409.646006836936,5851.442479598826
949,17644.689466223957,14327.24304947981,9493.677925483893,5727.224234061299
950,16320.481661892223,12754.898696143226,8730.967136417168,5352.07437226207
951,15347.284310369936,12230.45087821922,8054.203774292777,5148.874309704157
952,14416.626387444483,11569.77614440687,8026.651541387892,4802.270477594764
953,15708.832818480878,11853.578446576514,8044.017554465586,5055.628160212711
954,16402.728255431324,12949.415466724602,8727.433416132286,5526.3786732219105
955,17984.577243328116,14408.6599705223,9644.676962683425,5856.066791720045
956,18196.57435740123,14732.865495989527,9935.479438159684,6055.423615544181
957,17752.17880670162,14141.580608453138,9677.17105424424,5738.832859217671
958,16616.945045095807,12740.86861926826,8713.076112800927,5541.729508255094
959,15404.677825269642,12166.423775665002,8343.345303247292,5026.905293535525
960,15003.89401001488,11922.287496836005,7750.575511426931,4905.76665112454
961,15702.162655027754,12279.406806376875,8009.668406637931,5122.761602503532
962,16524.10898804084,12681.968945010669,8365.692733272004,5497.782886653079
963,17873.172351130725,13847.573380184756,9713.547347289632,5877.241714597787
964,18072.86422585906,14465.724116925541,9489.335931354206,5944.51693812676
965,18130.864592592374,14249.83763010746,9375.293147407185,5839.230731416609
966,16236.756059822183,12589.181489514216,8618.532459854147,5486.7117749834315
967,15846.487858599969,12196.771575509263,8271.050050532745,4958.302011756083
968,14827.891374707713,11905.813146837609,7855.105844310278,4900.844024740352
969,14884.284046465926,12466.496141636551,7958.871773873123,5147.186250407072
970,16530.923339722824,13373.731201329841,8871.640813969636,5355.804359101466
971,17414.129546676944,14288.243838974975,9145.79455153121,6020.994431720869
972,18442.489895559767,14277.893224412377,9511.34719372537,6199.366350360071
973,17424.167134400202,13584.722449899127,9019.028078851785,5738.316897340726
974,16341.538392833145,13087.247587950138,8543.516884372151,5645.461649201194
975,14743.693004616262,12503.765938464214,8201.313845863639,5092.916997908986
976,14731.270889953063,12224.034571515465,7616.886592883656,4996.7263234328375
977,14605.426253774682,12454.133287358689,7943.912904282526,5065.689132417344
978,15994.255903481595,13327.464693788472,8808.91497120942,5607.475322251683
979,17954.427321431715,14255.794948473704,9329.697524649311,5943.03361355701
980,18454.79591514897,14373.730214837766,10076.332857685074,5957.798969578483
981,17835.949904586098,14111.566488162109,9778.201481097682,5757.772977151267
982,16198.05760941699,13655.100158576575,8656.415994159886,5345.029095718891
983,15334.887705619238,12048.142490041611,8277.63771277329,5135.743674695365
984,14890.2089251282,12297.763500561872,8061.033284521547,5020.592838849018
985,15019.68115625549,12221.495744125705,8102.487272271498,5192.027593606317
986,17043.36934513948,13587.581791924971,8560.51629200111,5502.275577394061
987,18026.70249377622,13773.904142999681,9446.123081150572,5768.631693650074
988,18120.022626183985,14730.984053478758,9673.353705749507,5984.058052449219
989,17725.364427485478,13963.830649393298,9366.10115009914,6041.378255854101
990,16614.826217955415,12862.02577828019,8902.527500253007,5461.83223801198
991,14748.028940874627,12354.48182112238,8077.352679655916,5140.000876336647
992,14842.663162721277,12174.04549989041,7772.1226219725995,4865.1687959537185
993,15191.761708577187,12113.251923047663,8232.234394817857,5168.505958660587
994,16241.768617356915,12861.515187129613,8907.58448715876,5474.023319953386
995,17645.95797869721,14170.502006613482,9241.66197588566,6039.072685331563
996,18886.637550439526,14559.422728960935,9903.766781884071,6171.0721452548705
997,17973.16896391141,14352.264902015982,9129.256071651042,5856.597107456484
998,16384.449323402543,13510.838951709942,8737.14704852317,5510.598399423975
999,15578.214469637613,12306.828692673746,8171.926300015295,5077.357955180488
1000,15359.262980815398,12396.456035673144,7867.193044565832,4838.982220389341
1001,15712.636179110677,12397.224224784957,8134.931047602181,5054.260725915414
1002,16621.02614675397,13188.964236848726,9185.317365014234,5555.680139592266
1003,17545.12398073929,13761.756527156022,9318.730803719016,5963.580641268426
1004,18516.36014826563,14532.335832627728,10214.906790945737,6105.201281916399
1005,17914.99637877378,14124.420110654513,9562.939195586643,5889.281557990363
1006,16898.453524388766,13536.057732851325,8870.289048262044,5637.0094727183
1007,15623.323622523223,12456.032981073235,8306.285771773062,5148.983002882639
1008,15279.518264580829,11689.908044510974,8385.389727326083,5058.622793819868
1009,15286.99439716578,12404.514202845186,8077.51454195225,4968.075305749615
1010,17066.316902131824,13481.220933189874,8669.647168986756,5107.916680191691
1011,17874.35154842196,14678.473144037951,9352.105445501758,5968.347168482877
